symbol,roa,roe,mce,niev,aegr,afcf,inc,avrt,wacc,ytd,exp_rat,debt / assets,inc / earn,roc
BPT,45.84,89.05,50.27,0.03,-48.21,0.0,['1989'],90.36,90.36,903.61,0.17,0.0,0.0,70.61
TETE,-0.55,12.0,0.0,0.0,0.0,0.0,,5.45,5.45,54.68,0.0,0.0,0.0,12.0
VBOC,-0.07,5.74,0.0,0.0,0.0,0.0,,2.8,2.8,28.36,0.0,0.0,0.0,5.74
AMV,-147.16,2.86,0.0,0.0,0.0,-78.36,,-145.73,,,0.0,,,4.88
ASNS,-0.76,0.19,0.0,0.0,0.0,-86.91,['1998'],-0.66,-1.48,-16.32,0.0,2.22,-0.37,2.95
VMGA,-0.55,2.62,-2873.4,-0.0,0.0,0.0,,0.76,0.76,8.92,0.0,0.0,0.0,2.62
TGL,-1.16,0.48,0.0,0.0,0.0,-92.89,,-0.92,-4.38,-44.89,0.0,1.37,-0.05,2.58
VCXB,-0.09,2.48,0.0,0.0,0.0,0.0,,1.15,1.15,12.37,0.0,0.0,0.0,2.48
BTMD,0.8,1.85,0.0,0.0,24.42,-12.35,,1.72,0.24,2.98,0.75,0.59,0.05,1.44
BTMD,0.8,1.85,0.0,0.0,24.42,-12.35,,1.72,0.24,2.98,0.75,0.59,0.05,1.44
TGR,-0.67,1.43,0.0,0.0,0.0,0.0,,0.04,0.04,25.4,0.0,0.0,0.0,1.37
ACON,-3.01,1.13,0.0,0.0,11.06,,,-2.44,-2.44,-24.81,49.98,0.0,-0.16,1.29
AMLX,-2.7,0.59,0.0,0.0,158.11,-60.78,,-2.41,,,291.13,,,1.08
VRAX,-27.65,1.14,0.0,0.0,0.0,-0.44,,-27.08,-27.08,-270.84,0.0,0.0,-0.01,0.93
BYNO,-0.05,0.77,0.0,0.0,0.0,0.0,,0.34,0.34,6.34,0.0,0.0,0.0,0.77
BYNO,-0.05,0.77,0.0,0.0,0.0,0.0,,0.34,0.34,6.34,0.0,0.0,0.0,0.77
TNON,-1.39,0.2,0.0,0.0,559.66,-34.36,,-1.29,,,41.43,,-0.1,0.69
BIAF,-27.14,0.44,0.0,0.0,0.0,,,-26.92,-27.26,-272.64,0.0,0.11,-0.45,0.6
BIAF,-27.14,0.44,0.0,0.0,0.0,,,-26.92,-27.26,-272.64,0.0,0.11,-0.45,0.6
ANGH,-0.8,0.52,0.0,0.0,100.61,-641.93,,-0.54,,,1.38,,-0.16,0.55
TOP,0.26,0.44,0.0,0.0,0.0,-113.02,,0.48,0.48,6.88,0.0,0.0,0.0,0.44
AIU,-2.48,-0.07,0.0,0.0,61.9,295.94,,-2.52,-2.76,-28.0,1.8,0.72,-0.04,0.29
AMTD,0.12,0.16,0.0,0.0,43.05,,,0.2,0.2,7.0,0.13,0.02,0.0,0.15
TKLF,0.04,0.23,0.0,0.0,0.0,26.62,,0.16,0.14,7.65,0.0,0.16,0.42,0.15
VEDU,0.08,0.49,0.0,0.0,0.0,-62.02,,0.32,0.08,3.92,0.0,0.5,0.88,0.13
ASA,0.12,0.12,0.55,0.07,-93.98,0.0,['1958'],0.18,0.18,7.36,1.63,0.0,0.0,0.12
WTW,0.05,0.15,0.0,0.0,123.17,-14.31,['1828'],0.12,0.1,9.33,0.81,0.11,0.12,0.09
TYDE,0.07,0.09,0.0,0.0,0.0,-120.21,['1966'],0.12,0.12,9.53,0.0,0.0,0.18,0.08
VBNK,0.01,0.09,0.0,0.0,7.72,-212.15,['1979'],0.06,0.05,17.17,0.58,0.04,0.0,0.06
BALL,0.03,0.19,0.0,0.0,26.04,338.33,['1880'],0.12,0.06,8.93,0.9,0.39,0.19,0.05
BALL,0.03,0.19,0.0,0.0,26.04,338.33,['1880'],0.12,0.06,8.93,0.9,0.39,0.19,0.05
TIRX,0.04,0.05,0.0,0.0,0.0,-29.25,,0.06,0.06,17.27,0.0,0.0,-0.0,0.05
AEAE,0.05,-0.62,0.0,0.0,0.0,0.0,,-0.26,-0.26,-6.45,0.0,0.0,0.0,0.05
WBD,0.04,0.12,0.0,0.0,63.25,2.52,,0.1,0.07,10.7,0.83,0.42,0.33,0.04
BFAC,0.04,-0.83,0.0,0.0,0.0,0.0,,-0.38,-0.38,-6.43,0.0,0.0,0.0,0.04
BFAC,0.04,-0.83,0.0,0.0,0.0,0.0,,-0.38,-0.38,-6.43,0.0,0.0,0.0,0.04
WLYB,0.03,0.08,0.0,0.0,0.0,-9.82,['1807'],0.07,0.05,14.79,0.0,0.23,0.09,0.04
WLY,0.03,0.08,0.0,0.0,-147.9,-9.82,['1807'],0.07,0.05,14.79,0.89,0.23,0.09,0.04
BFH,0.02,0.28,0.0,0.0,60.05,40.55,['1996'],0.16,0.02,6.45,0.62,0.85,0.0,0.03
BFH,0.02,0.28,0.0,0.0,60.05,40.55,['1996'],0.16,0.02,6.45,0.62,0.85,0.0,0.03
TLGY,0.02,-0.21,0.0,0.0,0.0,0.0,,-0.08,-0.08,-13.3,0.0,0.0,0.0,0.02
VVX,0.0,0.11,0.0,0.0,-143.33,,,0.06,0.02,16.87,0.94,0.67,0.43,0.02
TFPM,0.01,0.02,0.0,0.0,0.0,-347.57,,0.02,,,0.0,,0.09,0.01
BOCN,0.01,-0.12,0.0,0.0,0.0,0.0,,-0.05,-0.05,-20.5,0.0,0.0,0.0,0.01
BOCN,0.01,-0.12,0.0,0.0,0.0,0.0,,-0.05,-0.05,-20.5,0.0,0.0,0.0,0.01
APXI,0.01,-0.18,0.0,0.0,0.0,0.0,,-0.08,-0.08,-13.3,0.0,0.0,0.0,0.01
BOC,0.01,0.02,0.0,0.0,-35911.52,-173.25,,0.02,0.02,50.2,1.41,0.04,-0.04,0.01
BOC,0.01,0.02,0.0,0.0,-35911.52,-173.25,,0.02,0.02,50.2,1.41,0.04,-0.04,0.01
ACNT,-0.0,-0.01,0.0,0.0,166.9,-56.04,['1945'],-0.0,0.01,-inf,0.91,0.26,0.05,-0.0
ZING,-0.0,0.06,0.0,0.0,0.0,0.0,,0.03,0.03,33.63,0.0,0.0,0.0,-0.0
ALOR,-0.0,0.1,0.0,0.0,0.0,0.0,,0.05,0.05,20.5,0.0,0.0,0.0,-0.0
WEL,-0.0,0.12,0.0,0.0,0.0,0.0,,0.06,0.06,17.27,0.0,0.0,0.0,-0.0
WTMA,-0.0,0.1,0.0,0.0,0.0,0.0,,0.05,0.05,20.5,0.0,0.0,0.0,-0.0
BRD,-0.0,0.04,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
BRD,-0.0,0.04,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
AOGO,-0.0,0.09,0.0,0.0,0.0,0.0,,0.04,0.04,25.4,0.0,0.0,0.0,-0.0
TCOA,-0.0,0.05,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
BIOS,-0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,inf,inf,0.02,0.0,-0.0
BIOS,-0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,inf,inf,0.02,0.0,-0.0
BWAQ,-0.0,0.11,0.0,0.0,0.0,0.0,,0.06,0.06,17.27,0.0,0.0,0.0,-0.0
BWAQ,-0.0,0.11,0.0,0.0,0.0,0.0,,0.06,0.06,17.27,0.0,0.0,0.0,-0.0
APCA,-0.0,0.02,0.0,0.0,0.0,0.0,,0.01,0.01,100.1,0.0,0.0,0.0,-0.0
BRKH,-0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,inf,0.0,0.0,0.0,-0.0
BRKH,-0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,inf,0.0,0.0,0.0,-0.0
ATEK,-0.0,0.03,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
ATEK,-0.0,0.03,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
ADRT,-0.0,0.02,0.0,0.0,0.0,0.0,,0.01,0.01,100.1,0.0,0.0,0.0,-0.0
VHNA,-0.0,0.06,0.0,0.0,0.0,0.0,,0.03,0.03,33.63,0.0,0.0,0.0,-0.0
TGAA,-0.0,0.02,0.0,0.0,0.0,0.0,,0.01,0.01,100.1,0.0,0.0,0.0,-0.0
XPDB,-0.0,0.09,0.0,0.0,0.0,0.0,,0.04,0.04,25.4,0.0,0.0,0.0,-0.0
BLEU,-0.0,0.03,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
BLEU,-0.0,0.03,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
BPAC,-0.0,0.05,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
BPAC,-0.0,0.05,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
UTAA,-0.0,0.06,0.0,0.0,0.0,0.0,,0.03,0.03,33.63,0.0,0.0,0.0,-0.0
WAVC,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
VQS,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
VLDR,0.0,0.0,0.0,0.0,0.0,0.0,['1983'],0.0,0.0,10.0,0.0,0.0,0.0,0.0
VGFC,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
VERB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
USPH,0.0,0.0,0.0,0.0,0.0,0.0,['1990'],0.0,0.0,10.0,0.0,0.0,0.0,0.0
USEA,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
UDR,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
TTI,0.0,0.0,0.0,0.0,0.0,0.0,['1981'],0.0,0.0,10.0,0.0,0.0,0.0,0.0
TRUP,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
TRNO,0.0,0.0,0.0,0.0,0.0,0.0,['1986'],0.0,0.0,10.0,0.0,0.0,0.0,0.0
TBLD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
CDIO,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
CDIO,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BYN,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BYN,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BPMC,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BPMC,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BEKE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BEKE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BANX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
BANX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
AVGR,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
AVGR,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
AVEO,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
AVEO,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ATRA,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ATRA,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ARLO,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
APRE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ALSA,-0.0,0.03,0.0,0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
AFAR,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ACAC,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
AACG,0.0,0.0,0.0,0.0,0.0,0.0,['1999'],0.0,0.0,10.0,0.0,0.0,0.0,0.0
TLF,-0.0,-0.01,0.0,0.0,-37.78,-272.65,['1919'],-0.0,0.0,-inf,0.96,0.0,0.0,-0.0
ADEA,-0.01,-0.01,0.0,0.0,7021.39,3.54,,-0.02,-0.01,-50.1,0.96,0.3,1.22,-0.01
AHRN,-0.01,0.14,0.0,0.0,0.0,0.0,,0.06,0.06,17.27,0.0,0.0,0.0,-0.01
BHM,-0.0,-0.01,0.0,0.0,0.0,-67.96,,-0.0,0.0,-inf,0.0,0.0,0.99,-0.01
BHM,-0.0,-0.01,0.0,0.0,0.0,-67.96,,-0.0,0.0,-inf,0.0,0.0,0.99,-0.01
AORT,-0.01,-0.03,0.0,0.0,-413.84,-41.84,['1984'],-0.02,0.02,-49.8,0.99,0.39,10.15,-0.01
WDS,-0.01,-0.02,0.0,0.0,-499.48,-804.93,['1954'],-0.02,-0.01,-50.1,0.52,0.19,0.05,-0.01
BACK,-0.32,-0.16,0.0,0.0,62.76,-25.25,,-0.4,-0.37,-6.2,1.69,0.0,-0.05,-0.05
BACK,-0.32,-0.16,0.0,0.0,62.76,-25.25,,-0.4,-0.37,-6.2,1.69,0.0,-0.05,-0.05
AFRI,-0.02,-0.03,0.0,0.0,0.0,-68.37,,-0.04,0.13,-23.7,0.0,0.09,3.06,-0.06
TMQ,-0.05,-0.36,0.0,0.0,-255.13,79.9,,-0.23,-0.23,-6.65,inf,0.0,0.0,-0.06
ASTI,-0.92,0.73,-22246.14,-0.0,-224.61,-11.18,,-0.56,0.51,3.31,15.46,0.63,-0.12,-0.1
ASTI,-0.92,0.73,-22246.14,-0.0,-224.61,-11.18,,-0.56,0.51,3.31,15.46,0.63,-0.12,-0.1
ARIZ,-0.02,-0.12,3628.11,-0.0,0.0,0.0,,-0.08,-0.08,-13.3,0.0,0.0,0.0,-0.12
ACAB,-0.01,-0.13,0.0,0.0,0.0,0.0,,-0.08,-0.08,-13.3,0.0,0.0,0.0,-0.13
APA,-0.13,0.32,0.0,0.0,-3021.91,-90.2,['1954'],0.03,0.05,33.83,0.63,0.55,0.14,-0.14
ASCA,-0.01,-0.15,0.0,0.0,0.0,0.0,,-0.08,-0.08,-13.3,0.0,0.0,0.0,-0.15
ALR,-0.08,-0.35,0.0,0.0,53.09,-178.88,,-0.26,-0.24,-6.25,1.08,0.02,-0.12,-0.17
WEST,-0.14,0.52,0.0,0.0,-83.01,48.04,,0.12,0.04,8.73,0.98,0.49,1.92,-0.18
SZZL,-0.05,-0.2,0.0,0.0,0.0,0.0,,-0.15,-0.15,-8.17,0.0,0.0,0.0,-0.23
ASCB,-0.04,-0.25,0.0,0.0,0.0,0.0,,-0.16,-0.16,-7.85,0.0,0.0,0.0,-0.25
AQU,-0.02,-0.26,0.0,0.0,0.0,0.0,,-0.15,-0.15,-8.17,0.0,0.0,0.0,-0.26
BGXX,-0.27,-0.29,0.0,0.0,0.0,-42.25,,-0.42,-0.4,-6.38,0.0,0.04,0.0,-0.28
BGXX,-0.27,-0.29,0.0,0.0,0.0,-42.25,,-0.42,-0.4,-6.38,0.0,0.04,0.0,-0.28
ZTEK,-0.33,-0.35,0.0,0.0,0.0,-13.21,,-0.5,-0.48,-6.8,0.0,0.03,-0.01,-0.35
VZLA,-0.34,-0.35,0.0,0.0,0.0,-77.28,,-0.52,-0.52,-7.12,0.0,0.0,0.0,-0.35
THCH,-0.25,-0.57,0.0,0.0,0.0,-52.04,,-0.53,-0.26,-4.49,0.0,0.26,-0.01,-0.36
YOSH,-0.16,0.49,0.0,0.0,0.0,-148.29,,0.08,-1.4,-1.5,0.0,0.41,-0.03,-0.4
BLTE,-0.38,0.73,0.0,0.0,68.02,-40.89,,-0.02,-0.02,-50.2,inf,0.0,,-0.41
BLTE,-0.38,0.73,0.0,0.0,68.02,-40.89,,-0.02,-0.02,-50.2,inf,0.0,,-0.41
UPXI,-0.21,-5.98,0.0,0.0,163.74,-235.13,,-3.2,-2.44,-24.71,1.06,0.18,-0.08,-0.47
AUST,-0.49,-0.5,0.0,0.0,-83.81,2.38,,-0.74,-0.74,-8.75,inf,0.0,0.0,-0.5
AUST,-0.49,-0.5,0.0,0.0,-83.81,2.38,,-0.74,-0.74,-8.75,inf,0.0,0.0,-0.5
ACLX,-0.5,0.54,0.0,0.0,99.11,-47.27,,-0.23,-0.23,-6.65,inf,0.0,0.0,-0.55
TCBP,-1.01,1.61,0.0,0.0,69.34,57.23,,-0.2,-0.2,-7.0,4.68,0.0,-0.47,-0.55
VOXR,-0.36,-0.77,0.0,0.0,0.0,-18.79,,-0.74,,,0.0,,,-0.65
WLDS,-1.53,-0.74,0.0,0.0,0.0,-52.36,,-1.9,-1.9,-19.53,0.0,0.0,,-0.74
BRCC,-0.05,0.22,0.0,0.0,-540.06,-18.26,,0.06,0.06,17.27,1.05,0.26,-0.18,-0.82
BRCC,-0.05,0.22,0.0,0.0,-540.06,-18.26,,0.06,0.06,17.27,1.05,0.26,-0.18,-0.82
WNNR,-0.02,-0.84,0.0,0.0,0.0,0.0,,-0.44,-0.44,-6.67,0.0,0.0,0.0,-0.84
TCRT,-0.75,-0.97,0.0,0.0,29.38,-4.66,,-1.23,-0.96,-10.41,193.99,0.17,0.0,-0.87
APGN,-0.56,0.22,0.0,0.0,19.87,-16.47,,-0.45,-0.45,-6.72,inf,0.0,0.0,-0.89
BWV,-0.53,-0.95,0.0,0.0,0.0,-33.62,,-1.0,-1.0,-11.0,0.0,0.0,0.0,-0.95
BWV,-0.53,-0.95,0.0,0.0,0.0,-33.62,,-1.0,-1.0,-11.0,0.0,0.0,0.0,-0.95
ALLG,-0.73,1.97,0.0,0.0,319.69,102.72,,0.26,-0.04,3.45,4.52,0.97,-0.05,-0.96
TOVX,-0.68,1.3,0.0,0.0,7.39,10.96,,-0.03,-0.03,-33.63,inf,0.0,0.0,-0.96
AKLI,-0.83,0.26,0.0,0.0,81.75,-16.69,,-0.7,-0.72,-8.63,113.86,0.08,-0.01,-0.99
YOTA,-0.05,-1.07,0.0,0.0,0.0,0.0,,-0.59,-0.59,-7.59,0.0,0.0,0.0,-1.07
AREN,-0.46,2.4,0.0,0.0,60.08,35.09,['1990'],0.74,-2.2,-20.65,1.4,0.37,-0.14,-1.1
VNRX,-0.88,-1.34,0.0,0.0,15.86,-10.07,,-1.55,-1.37,-14.35,315.69,0.08,-0.01,-1.1
THRD,-0.87,0.67,0.0,0.0,131.19,-41.66,,-0.53,-0.53,-7.19,inf,0.0,0.0,-1.15
XPON,-0.5,-0.35,0.0,0.0,0.0,-79.84,,-0.68,-0.26,-4.07,0.0,0.25,-0.44,-1.21
WAVS,-0.05,-1.25,0.0,0.0,0.0,0.0,,-0.68,-0.68,-8.27,0.0,0.0,0.0,-1.25
XWEL,-0.7,-0.46,0.0,0.0,59.9,-57.27,,-0.93,,,0.93,,,-1.34
AZ,-1.03,-1.31,0.0,0.0,0.0,-49.12,,-1.68,-1.6,-16.6,0.0,0.03,-0.01,-1.37
AZ,-1.03,-1.31,0.0,0.0,0.0,-49.12,,-1.68,-1.6,-16.6,0.0,0.03,-0.01,-1.37
ALPS,-0.37,-5.8,0.0,0.0,0.0,-23.41,,-3.27,-0.04,-0.71,0.0,0.24,-0.35,-1.45
VIGL,-1.34,1.32,0.0,0.0,-24.19,-73.29,,-0.68,,,inf,,0.0,-1.46
BCAN,-0.27,9.19,0.0,0.0,0.0,-137.91,,4.32,4.24,42.63,0.0,0.02,-0.02,-1.51
BCAN,-0.27,9.19,0.0,0.0,0.0,-137.91,,4.32,4.24,42.63,0.0,0.02,-0.02,-1.51
ATER,-0.62,-3.79,0.0,0.0,122.0,-205.31,,-2.52,,,1.22,,-0.25,-1.57
ATER,-0.62,-3.79,0.0,0.0,122.0,-205.31,,-2.52,,,1.22,,-0.25,-1.57
ATAK,-0.06,-1.59,0.0,0.0,0.0,0.0,,-0.86,-0.86,-9.76,0.0,0.0,0.0,-1.59
ATAK,-0.06,-1.59,0.0,0.0,0.0,0.0,,-0.86,-0.86,-9.76,0.0,0.0,0.0,-1.59
AMPX,-0.82,-3.53,0.0,0.0,33.41,-35.41,,-2.58,-2.58,-26.19,4.83,0.0,,-1.71
VMCA,-0.05,-1.98,0.0,0.0,0.0,0.0,,-1.04,-1.04,-11.36,0.0,0.0,0.0,-1.98
ACAX,-0.44,-3.0,0.0,0.0,0.0,0.0,,-1.94,-1.94,-19.92,0.0,0.0,0.0,-3.0
VANI,-2.06,-4.97,0.0,0.0,37.65,-32.57,,-4.54,-4.54,-45.62,inf,0.0,0.0,-3.43
ANTX,-3.16,2.32,0.0,0.0,-0.7,52.13,,-2.0,,,inf,,0.0,-3.78
BTOG,-0.25,3.56,0.0,0.0,0.0,-15.23,,1.53,,,0.0,,-0.01,-5.21
BTOG,-0.25,3.56,0.0,0.0,0.0,-15.23,,1.53,,,0.0,,-0.01,-5.21
AXAC,-0.16,-6.11,0.0,0.0,0.0,0.0,,-3.22,-3.22,-32.51,0.0,0.0,0.0,-6.11
AXAC,-0.16,-6.11,0.0,0.0,0.0,0.0,,-3.22,-3.22,-32.51,0.0,0.0,0.0,-6.11
BRAC,-0.1,-6.15,0.0,0.0,0.0,0.0,,-3.18,-3.18,-32.11,0.0,0.0,0.0,-6.15
BRAC,-0.1,-6.15,0.0,0.0,0.0,0.0,,-3.18,-3.18,-32.11,0.0,0.0,0.0,-6.15
BRSH,-3.79,-23.1,0.0,0.0,0.0,142.55,,-15.34,-15.34,-153.47,0.0,0.0,-0.01,-23.1
BRSH,-3.79,-23.1,0.0,0.0,0.0,142.55,,-15.34,-15.34,-153.47,0.0,0.0,-0.01,-23.1
AIB,-0.14,-27.02,0.0,0.0,0.0,0.0,,-13.65,-13.65,-136.57,0.0,0.0,0.0,-27.02
BIOR,-1.52,2.49,0.0,0.0,24.41,-23.6,,-0.27,0.86,4.9,95.5,1.16,-0.11,-29.37
BIOR,-1.52,2.49,0.0,0.0,24.41,-23.6,,-0.27,0.86,4.9,95.5,1.16,-0.11,-29.37
ZIMV,,,0.0,0.0,132.98,67.25,,,,,1.07,,-0.0,
TPG,,,0.0,0.0,101.79,251.28,['1992'],,,,0.18,0.05,0.0,
AKAN,,,0.0,0.0,0.0,-50.81,,,,,0.0,,-0.16,
ZFOX,,,0.0,0.0,0.0,2.63,,,,,0.0,0.5,-0.13,
BBUC,,,0.0,0.0,0.0,169.0,,,,,0.0,0.33,0.71,
BBUC,,,0.0,0.0,0.0,169.0,,,,,0.0,0.33,0.71,
ALVO,,,0.0,0.0,-29.64,-25.01,,,,,6.78,0.67,-0.5,
V,,,0.0,0.0,-32.25,,['1958'],,,,,,,
BLCO,,,0.0,0.0,-425.06,25.54,['1853'],,,,0.91,0.0,0.0,
BLCO,,,0.0,0.0,-425.06,25.54,['1853'],,,,0.91,0.0,0.0,
VECO,-0.13,-0.28,2.18,0.03,-193.44,19.56,['1945'],-0.27,-0.14,-5.1,0.9,0.26,0.5,-0.16
TRUE,-0.03,-0.04,0.71,-0.16,-98.57,214.61,,-0.05,-0.05,-20.5,1.14,0.0,,-0.04
WHD,0.08,0.21,6.65,0.02,5.08,43.18,,0.18,0.18,7.36,0.83,0.0,0.01,0.09
TTWO,0.08,0.15,3.07,0.04,12.58,248.92,['1993'],0.16,0.16,7.85,0.83,0.0,0.03,0.13
APPS,0.06,0.12,3.14,0.02,-23.89,-55.74,,0.12,0.07,9.03,0.84,0.36,0.07,0.1
WING,0.14,-0.1,-14.89,0.01,30.38,76.12,['1994'],0.09,-0.1,10.11,0.75,1.88,0.21,0.17
ATRC,-0.03,-0.06,4.19,0.02,-33.64,-14.91,,-0.06,-0.04,-17.07,1.17,0.1,-0.1,-0.03
ATRC,-0.03,-0.06,4.19,0.02,-33.64,-14.91,,-0.06,-0.04,-17.07,1.17,0.1,-0.1,-0.03
ADTN,-0.03,-0.05,2.68,-0.01,-131.23,72.76,,-0.06,,,1.03,,-0.0,-0.04
TMUS,0.03,0.08,2.69,0.02,2.38,-282.59,['1994'],0.07,0.06,14.89,0.88,0.33,0.34,0.03
AACI,-0.0,-0.56,227.46,-0.0,0.0,0.0,,-0.28,-0.28,-6.37,0.0,0.0,0.0,-0.0
USB,0.01,0.14,1.36,0.12,9.91,28.43,['1863'],0.08,0.05,13.0,0.57,0.05,0.0,0.06
VITL,0.05,0.37,3.62,0.0,45.91,-493.56,,0.24,,,1.0,,0.54,0.08
AGEN,-0.69,0.4,19.69,-0.04,-17.1,298.6,1994,-0.49,1.03,8.26,0.87,0.03,1.77,-1.95
ARTE,0.0,-0.02,-16.2,0.0,0.0,0.0,,-0.01,-0.01,-100.1,0.0,0.0,0.0,0.0
ULBI,0.07,0.08,0.59,-0.0,-61.03,270.04,['1990'],0.11,0.1,10.09,1.0,0.12,0.62,0.08
TRT,0.03,0.04,0.7,0.12,-238.58,80.1,['1958'],0.05,0.05,20.5,0.95,0.03,0.05,0.04
TRC,0.01,0.01,1.14,0.01,-260.35,953.2,['1843'],0.02,0.02,50.2,1.0,0.09,0.0,0.01
TS,0.04,0.04,1.67,0.05,-158.02,-515.37,,0.06,0.06,17.27,0.88,0.01,0.03,0.04
BELFB,0.03,0.06,2.12,0.06,-98.19,-375.72,['1949'],0.06,0.05,17.17,0.95,0.22,0.14,0.03
BELFB,0.03,0.06,2.12,0.06,-98.19,-375.72,['1949'],0.06,0.05,17.17,0.95,0.22,0.14,0.03
TDG,0.05,-0.31,-11.57,0.02,-10.39,7.82,['1993'],-0.1,0.08,-9.2,0.63,1.01,0.6,0.06
TGB,-0.02,-0.06,1.07,0.1,-87.25,-70.41,['1966'],-0.05,0.01,-19.9,0.7,0.42,0.32,-0.02
ZUO,-0.21,-0.48,5.51,-0.11,12.75,391.81,,-0.45,,,1.24,,-0.02,-0.37
WTI,0.09,-0.27,-3.98,-0.04,-109.66,-183.07,['1983'],-0.05,0.08,-19.2,0.98,0.58,5.72,0.12
BRFH,-0.8,46.82,25.42,-0.01,-39.64,39.08,,22.61,,,1.31,,-0.06,-1.25
VAC,-0.0,-0.01,2.1,0.01,-88.73,-21.88,['1984'],-0.0,0.02,-inf,0.83,0.46,0.35,-0.0
TRIP,-0.02,-0.08,3.42,-0.05,-122.22,-265.73,,-0.06,-0.01,-16.77,1.15,0.36,-0.34,-0.02
BRFH,-0.8,46.82,25.42,-0.01,-39.64,39.08,,22.61,,,1.31,,-0.06,-1.25
ASPN,-0.23,-0.34,2.97,-0.1,20.7,50.58,,-0.4,,,1.33,,-0.01,-0.29
ASPN,-0.23,-0.34,2.97,-0.1,20.7,50.58,,-0.4,,,1.33,,-0.01,-0.29
BYRN,-0.67,-3.26,2.99,-0.02,71.86,-210.66,,-2.3,,,1.02,,-0.03,8.11
BYRN,-0.67,-3.26,2.99,-0.02,71.86,-210.66,,-2.3,,,1.02,,-0.03,8.11
